time,from,to,amount,priority
2023-01-01 14:15:32,1,0,20,1
2023-01-01 14:15:38,1,0,17,1
2023-01-01 14:15:47,1,0,20,1
2023-01-01 14:16:14,1,0,12,1
2023-01-01 14:16:29,1,0,11,1
2023-01-01 14:16:40,1,0,20,0
2023-01-01 14:16:44,1,0,20,1
2023-01-01 14:16:45,1,0,7,0
2023-01-01 14:17:09,1,0,5,1
2023-01-01 14:17:16,1,0,20,1
2023-01-01 14:17:27,1,0,20,1
2023-01-01 14:17:28,1,0,20,1
2023-01-01 14:17:38,1,0,20,1
2023-01-01 14:17:53,1,0,20,1
2023-01-01 14:17:59,1,0,14,1
2023-01-01 14:18:15,1,0,20,0
2023-01-01 14:18:42,1,0,20,1
2023-01-01 14:18:49,1,0,20,1
2023-01-01 14:19:06,1,0,7,1
2023-01-01 14:19:07,1,0,17,1
2023-01-01 14:19:37,1,0,20,1
2023-01-01 14:19:43,1,0,5,0
2023-01-01 14:19:55,1,0,12,0
2023-01-01 14:19:56,1,0,20,1
2023-01-01 14:20:24,1,0,19,0
2023-01-01 14:20:26,1,0,20,0
2023-01-01 14:20:33,1,0,18,1
2023-01-01 14:21:01,1,0,20,1
2023-01-01 14:21:12,1,0,20,1
2023-01-01 14:21:18,1,0,20,1
2023-01-01 14:21:34,1,0,20,1
2023-01-01 14:21:49,1,0,11,1
2023-01-01 14:21:54,1,0,20,1
2023-01-01 14:21:57,1,0,20,1
2023-01-01 14:22:24,1,0,20,0
2023-01-01 14:22:25,1,0,20,1
2023-01-01 14:22:28,1,0,20,1
2023-01-01 14:22:45,1,0,20,1
2023-01-01 14:22:56,1,0,5,0
2023-01-01 14:23:47,1,0,20,1
2023-01-01 14:23:50,1,0,20,1
2023-01-01 14:24:01,1,0,20,1
2023-01-01 14:24:01,1,0,20,1
2023-01-01 14:24:05,1,0,20,1
2023-01-01 14:24:23,1,0,20,1
2023-01-01 14:24:29,1,0,12,1
2023-01-01 14:24:37,1,0,5,1
2023-01-01 14:24:40,1,0,5,0
2023-01-01 14:24:57,1,0,20,1
2023-01-01 14:25:38,1,0,19,1
2023-01-01 14:25:49,1,0,18,1
2023-01-01 14:26:05,1,0,20,0
2023-01-01 14:26:14,1,0,5,1
2023-01-01 14:26:41,1,0,20,1
2023-01-01 14:26:48,1,0,20,1
2023-01-01 14:27:00,1,0,20,1
2023-01-01 14:27:04,1,0,20,1
2023-01-01 14:27:31,1,0,20,1
2023-01-01 14:27:46,1,0,20,1
2023-01-01 14:28:00,1,0,18,0
2023-01-01 14:28:28,1,0,8,1
2023-01-01 14:28:54,1,0,20,1
2023-01-01 14:28:59,1,0,18,0
2023-01-01 14:29:03,1,0,20,1
2023-01-01 14:29:36,1,0,20,1
2023-01-01 14:29:45,1,0,20,1
2023-01-01 14:29:47,1,0,20,0
2023-01-01 14:29:51,1,0,20,1
2023-01-01 14:30:00,1,0,20,1
2023-01-01 14:30:16,1,0,20,1
2023-01-01 14:30:18,1,0,10,1
2023-01-01 14:31:05,1,0,20,1
2023-01-01 14:31:07,1,0,5,1
2023-01-01 14:31:10,1,0,20,1
2023-01-01 14:31:38,1,0,5,1
2023-01-01 14:31:41,1,0,20,0
2023-01-01 14:31:47,1,0,20,1
2023-01-01 14:32:13,1,0,13,1
2023-01-01 14:32:15,1,0,20,1
2023-01-01 14:32:49,1,0,20,1
2023-01-01 14:33:16,1,0,11,0
2023-01-01 14:33:37,1,0,5,1
2023-01-01 14:33:41,1,0,20,1
2023-01-01 14:33:43,1,0,20,0
2023-01-01 14:33:49,1,0,20,1
2023-01-01 14:34:15,1,0,20,1
2023-01-01 14:34:18,1,0,13,1
2023-01-01 14:34:25,1,0,16,0
2023-01-01 14:34:32,1,0,20,1
2023-01-01 14:34:45,1,0,20,1
2023-01-01 14:34:59,1,0,20,0
2023-01-01 14:35:06,1,0,5,1
2023-01-01 14:35:09,1,0,19,1
2023-01-01 14:35:27,1,0,20,1
2023-01-01 14:35:31,1,0,5,1
2023-01-01 14:35:43,1,0,20,1
2023-01-01 14:35:56,1,0,20,1
2023-01-01 14:36:02,1,0,20,1
2023-01-01 14:36:21,1,0,11,1
2023-01-01 14:36:26,1,0,5,1
2023-01-01 14:36:40,1,0,20,1
2023-01-01 14:37:01,1,0,20,1
2023-01-01 14:37:13,1,0,19,1
2023-01-01 14:37:18,1,0,20,1
2023-01-01 14:37:34,1,0,20,1
2023-01-01 14:37:35,1,0,20,1
2023-01-01 14:37:40,1,0,20,1
2023-01-01 14:38:17,1,0,20,1
2023-01-01 14:38:31,1,0,20,1
2023-01-01 14:38:48,1,0,20,1
2023-01-01 14:38:51,1,0,20,1
2023-01-01 14:38:53,1,0,20,1
2023-01-01 14:38:56,1,0,20,1
2023-01-01 14:39:13,1,0,20,1
2023-01-01 14:39:22,1,0,20,1
2023-01-01 14:39:32,1,0,17,1
2023-01-01 14:39:57,1,0,20,0
2023-01-01 14:40:03,1,0,20,1
2023-01-01 14:40:31,1,0,5,1
2023-01-01 14:40:34,1,0,20,1
2023-01-01 14:40:39,1,0,20,0
2023-01-01 14:40:50,1,0,20,1
2023-01-01 14:41:11,1,0,20,1
2023-01-01 14:41:11,1,0,5,1
2023-01-01 14:41:29,1,0,20,1
2023-01-01 14:41:33,1,0,20,0
2023-01-01 14:41:49,1,0,20,1
2023-01-01 14:42:52,1,0,20,1
2023-01-01 14:43:35,1,0,20,1
2023-01-01 14:44:22,1,0,20,1
2023-01-01 14:44:23,1,0,20,1
2023-01-01 14:44:31,1,0,20,0
2023-01-01 14:45:00,1,0,12,0
2023-01-01 14:45:01,1,0,20,1
2023-01-01 14:45:20,1,0,20,0
2023-01-01 14:45:31,1,0,20,1
2023-01-01 14:46:26,1,0,20,1
2023-01-01 14:46:46,1,0,20,1
2023-01-01 14:46:47,1,0,20,1
2023-01-01 14:46:49,1,0,12,1
2023-01-01 14:47:42,1,0,20,1
2023-01-01 14:47:44,1,0,20,1
2023-01-01 14:47:53,1,0,19,1
2023-01-01 14:47:54,1,0,20,1
2023-01-01 14:47:55,1,0,20,1
2023-01-01 14:47:57,1,0,20,1
2023-01-01 14:48:02,1,0,20,1
2023-01-01 14:48:02,1,0,5,1
2023-01-01 14:48:04,1,0,20,1
2023-01-01 14:48:07,1,0,20,1
2023-01-01 14:48:18,1,0,20,0
2023-01-01 14:48:37,1,0,20,1
2023-01-01 14:48:47,1,0,12,1
2023-01-01 14:48:53,1,0,20,1
2023-01-01 14:49:04,1,0,18,1
2023-01-01 14:49:09,1,0,15,0
2023-01-01 14:49:24,1,0,20,1
2023-01-01 14:49:29,1,0,6,1
2023-01-01 14:49:29,1,0,20,1
2023-01-01 14:49:32,1,0,20,1
2023-01-01 14:50:02,1,0,20,0
2023-01-01 14:50:10,1,0,5,1
2023-01-01 14:50:12,1,0,20,1
2023-01-01 14:50:18,1,0,5,1
2023-01-01 14:50:39,1,0,12,1
2023-01-01 14:50:48,1,0,6,1
2023-01-01 14:50:50,1,0,20,0
2023-01-01 14:51:16,1,0,20,1
2023-01-01 14:51:38,1,0,20,1
2023-01-01 14:52:04,1,0,20,1
2023-01-01 14:52:12,1,0,13,1
2023-01-01 14:52:18,1,0,20,1
2023-01-01 14:52:19,1,0,20,1
2023-01-01 14:52:34,1,0,19,1
2023-01-01 14:53:06,1,0,20,1
2023-01-01 14:53:07,1,0,20,0
2023-01-01 14:53:22,1,0,18,0
2023-01-01 14:53:27,1,0,20,1
2023-01-01 14:53:32,1,0,20,1
2023-01-01 14:53:36,1,0,20,1
2023-01-01 14:53:40,1,0,20,1
2023-01-01 14:53:55,1,0,20,0
2023-01-01 14:54:09,1,0,20,0
2023-01-01 14:54:25,1,0,20,0
2023-01-01 14:54:32,1,0,20,1
2023-01-01 14:54:36,1,0,20,0
2023-01-01 14:54:41,1,0,20,1
2023-01-01 14:55:10,1,0,5,0
2023-01-01 14:55:13,1,0,20,1
2023-01-01 14:55:34,1,0,20,1
2023-01-01 14:55:39,1,0,20,1
2023-01-01 14:55:46,1,0,20,1
2023-01-01 14:55:55,1,0,5,1
2023-01-01 14:55:58,1,0,17,1
2023-01-01 14:56:00,1,0,9,1
2023-01-01 14:56:07,1,0,20,0
2023-01-01 14:56:13,1,0,18,1
2023-01-01 14:56:31,1,0,20,0
2023-01-01 14:56:32,1,0,20,0
2023-01-01 14:56:51,1,0,20,1
2023-01-01 14:57:23,1,0,20,1
2023-01-01 14:57:31,1,0,20,0
2023-01-01 14:57:52,1,0,20,1
2023-01-01 14:57:53,1,0,20,0
2023-01-01 14:57:56,1,0,20,1
2023-01-01 14:58:09,1,0,20,0
2023-01-01 14:58:11,1,0,20,1
2023-01-01 14:58:16,1,0,20,1
2023-01-01 14:58:27,1,0,20,0
2023-01-01 14:58:35,1,0,20,1
2023-01-01 14:58:35,1,0,20,1
2023-01-01 14:58:47,1,0,5,1
2023-01-01 14:58:47,1,0,20,1
2023-01-01 14:58:48,1,0,11,1
2023-01-01 14:59:10,1,0,20,1
2023-01-01 14:59:17,1,0,20,1
2023-01-01 14:59:20,1,0,20,1
2023-01-01 14:59:39,1,0,20,1
2023-01-01 14:59:47,1,0,17,1
2023-01-01 14:59:57,1,0,20,1
2023-01-01 15:00:10,1,0,11,1
2023-01-01 15:00:21,1,0,20,1
2023-01-01 15:01:01,1,0,20,1
2023-01-01 15:01:10,1,0,17,1
2023-01-01 15:01:15,1,0,20,1
2023-01-01 15:01:29,1,0,20,0
2023-01-01 15:01:57,1,0,20,1
2023-01-01 15:02:04,1,0,20,0
2023-01-01 15:02:07,1,0,20,0
2023-01-01 15:02:17,1,0,14,0
2023-01-01 15:02:49,1,0,20,1
2023-01-01 15:03:03,1,0,20,0
2023-01-01 15:03:26,1,0,20,0
2023-01-01 15:03:27,1,0,20,1
2023-01-01 15:03:30,1,0,20,1
2023-01-01 15:03:31,1,0,20,1
2023-01-01 15:03:41,1,0,20,1
2023-01-01 15:03:52,1,0,20,1
2023-01-01 15:04:00,1,0,20,0
2023-01-01 15:04:00,1,0,18,1
2023-01-01 15:04:32,1,0,20,1
2023-01-01 15:04:44,1,0,5,0
2023-01-01 15:04:45,1,0,20,1
2023-01-01 15:04:49,1,0,20,0
2023-01-01 15:04:58,1,0,20,1
2023-01-01 15:05:00,1,0,18,1
2023-01-01 15:05:02,1,0,20,1
2023-01-01 15:05:11,1,0,18,0
2023-01-01 15:05:15,1,0,10,1
2023-01-01 15:05:26,1,0,20,0
2023-01-01 15:06:18,1,0,20,1
2023-01-01 15:06:35,1,0,12,0
2023-01-01 15:06:39,1,0,20,1
2023-01-01 15:07:08,1,0,20,0
2023-01-01 15:07:19,1,0,20,0
2023-01-01 15:07:24,1,0,16,1
2023-01-01 15:07:47,1,0,20,1
2023-01-01 15:07:57,1,0,16,1
2023-01-01 15:08:00,1,0,13,1
2023-01-01 15:08:45,1,0,20,1
2023-01-01 15:08:50,1,0,20,1
2023-01-01 15:09:02,1,0,20,0
2023-01-01 15:09:24,1,0,11,0
2023-01-01 15:09:35,1,0,20,1
2023-01-01 15:09:47,1,0,20,0
2023-01-01 15:09:50,1,0,20,1
2023-01-01 15:09:51,1,0,20,0
2023-01-01 15:10:01,1,0,20,1
2023-01-01 15:10:01,1,0,20,1
2023-01-01 15:10:07,1,0,5,1
2023-01-01 15:10:08,1,0,18,1
2023-01-01 15:10:13,1,0,5,1
2023-01-01 15:10:26,1,0,20,1
2023-01-01 15:10:29,1,0,20,1
2023-01-01 15:11:11,1,0,20,1
2023-01-01 15:11:12,1,0,20,1
2023-01-01 15:11:16,1,0,9,1
2023-01-01 15:11:20,1,0,20,1
2023-01-01 15:11:21,1,0,5,1
2023-01-01 15:11:35,1,0,20,1
2023-01-01 15:12:05,1,0,20,0
2023-01-01 15:12:05,1,0,20,1
2023-01-01 15:12:21,1,0,20,1
2023-01-01 15:12:24,1,0,11,1
2023-01-01 15:12:47,1,0,20,0
2023-01-01 15:12:51,1,0,20,1
2023-01-01 15:12:52,1,0,20,1
2023-01-01 15:12:58,1,0,16,1
2023-01-01 15:13:06,1,0,14,1
2023-01-01 15:13:16,1,0,20,1
2023-01-01 15:13:44,1,0,20,1
2023-01-01 15:13:48,1,0,20,1
2023-01-01 15:13:56,1,0,20,1
2023-01-01 15:14:05,1,0,20,1
2023-01-01 15:14:57,1,0,12,1
2023-01-01 15:15:26,1,0,20,0
2023-01-01 15:15:29,1,0,20,1
2023-01-01 15:15:30,1,0,20,1
2023-01-01 15:15:30,1,0,8,1
2023-01-01 15:15:55,1,0,20,1
2023-01-01 15:16:25,1,0,20,1
2023-01-01 15:16:39,1,0,6,0
2023-01-01 15:16:41,1,0,15,1
2023-01-01 15:17:09,1,0,20,1
2023-01-01 15:17:13,1,0,17,0
2023-01-01 15:17:15,1,0,20,1
2023-01-01 15:17:15,1,0,20,1
2023-01-01 15:17:42,1,0,14,1
2023-01-01 15:18:40,1,0,20,1
2023-01-01 15:18:54,1,0,20,1
2023-01-01 15:18:56,1,0,20,1
2023-01-01 15:19:15,1,0,20,0
2023-01-01 15:19:49,1,0,20,0
2023-01-01 15:20:11,1,0,20,1
2023-01-01 15:20:19,1,0,15,0
2023-01-01 15:20:22,1,0,20,1
2023-01-01 15:20:25,1,0,20,0
2023-01-01 15:20:27,1,0,5,0
2023-01-01 15:20:34,1,0,5,1
2023-01-01 15:20:39,1,0,5,1
2023-01-01 15:20:41,1,0,20,0
2023-01-01 15:20:46,1,0,20,1
2023-01-01 15:20:47,1,0,20,0
2023-01-01 15:21:12,1,0,18,0
2023-01-01 15:21:31,1,0,15,1
2023-01-01 15:21:39,1,0,5,1
2023-01-01 15:21:53,1,0,20,1
2023-01-01 15:21:59,1,0,20,1
2023-01-01 15:22:00,1,0,20,1
2023-01-01 15:22:04,1,0,20,1
2023-01-01 15:22:06,1,0,18,1
2023-01-01 15:22:07,1,0,20,1
2023-01-01 15:22:08,1,0,20,1
2023-01-01 15:22:26,1,0,20,1
2023-01-01 15:22:35,1,0,5,1
2023-01-01 15:22:49,1,0,20,0
2023-01-01 15:22:51,1,0,20,0
2023-01-01 15:23:00,1,0,20,1
2023-01-01 15:23:06,1,0,20,1
2023-01-01 15:23:15,1,0,10,1
2023-01-01 15:23:30,1,0,20,0
2023-01-01 15:23:41,1,0,20,1
2023-01-01 15:23:46,1,0,7,0
2023-01-01 15:23:56,1,0,5,0
2023-01-01 15:24:12,1,0,20,1
2023-01-01 15:24:17,1,0,5,0
2023-01-01 15:24:28,1,0,20,0
2023-01-01 15:24:34,1,0,5,1
2023-01-01 15:24:44,1,0,9,1
2023-01-01 15:25:02,1,0,20,1
2023-01-01 15:25:03,1,0,20,1
2023-01-01 15:25:10,1,0,20,0
2023-01-01 15:25:41,1,0,19,0
2023-01-01 15:25:53,1,0,20,1
2023-01-01 15:26:08,1,0,20,0
2023-01-01 15:26:09,1,0,20,1
2023-01-01 15:26:27,1,0,8,1
2023-01-01 15:26:37,1,0,20,1
2023-01-01 15:26:51,1,0,20,1
2023-01-01 15:27:25,1,0,20,1
2023-01-01 15:27:33,1,0,20,1
2023-01-01 15:27:45,1,0,20,1
2023-01-01 15:27:54,1,0,20,1
2023-01-01 15:28:01,1,0,20,0
2023-01-01 15:28:12,1,0,20,1
2023-01-01 15:28:15,1,0,20,0
2023-01-01 15:28:25,1,0,18,0
2023-01-01 15:28:49,1,0,20,1
2023-01-01 15:29:03,1,0,20,0
2023-01-01 15:29:05,1,0,20,1
2023-01-01 15:29:12,1,0,20,0
2023-01-01 15:29:24,1,0,20,1
2023-01-01 15:29:38,1,0,20,1
2023-01-01 15:30:00,1,0,20,0
2023-01-01 15:30:01,1,0,5,1
2023-01-01 15:30:11,1,0,20,0
2023-01-01 15:30:22,1,0,20,1
2023-01-01 15:30:42,1,0,5,1
2023-01-01 15:30:43,1,0,12,1
2023-01-01 15:30:45,1,0,5,1
2023-01-01 15:30:46,1,0,20,1
2023-01-01 15:30:55,1,0,20,1
2023-01-01 15:30:59,1,0,20,1
2023-01-01 15:31:14,1,0,20,1
2023-01-01 15:31:26,1,0,20,1
2023-01-01 15:31:30,1,0,9,1
2023-01-01 15:31:34,1,0,20,0
2023-01-01 15:31:37,1,0,20,1
2023-01-01 15:31:39,1,0,20,1
2023-01-01 15:31:39,1,0,20,0
2023-01-01 15:31:46,1,0,20,1
2023-01-01 15:31:46,1,0,20,1
2023-01-01 15:31:59,1,0,20,1
2023-01-01 15:32:10,1,0,20,1
2023-01-01 15:32:15,1,0,20,1
2023-01-01 15:32:45,1,0,20,1
2023-01-01 15:32:47,1,0,5,0
2023-01-01 15:32:51,1,0,10,1
2023-01-01 15:33:02,1,0,20,1
2023-01-01 15:33:34,1,0,20,1
2023-01-01 15:33:44,1,0,20,0
2023-01-01 15:34:01,1,0,20,1
2023-01-01 15:34:07,1,0,8,1
2023-01-01 15:34:13,1,0,20,1
2023-01-01 15:34:18,1,0,5,1
2023-01-01 15:34:19,1,0,20,1
2023-01-01 15:34:19,1,0,20,1
2023-01-01 15:34:36,1,0,20,1
2023-01-01 15:34:59,1,0,20,1
2023-01-01 15:35:04,1,0,20,1
2023-01-01 15:35:05,1,0,20,1
2023-01-01 15:35:14,1,0,20,1
2023-01-01 15:35:23,1,0,20,1
2023-01-01 15:35:24,1,0,20,1
2023-01-01 15:35:37,1,0,19,1
2023-01-01 15:35:43,1,0,20,1
2023-01-01 15:35:43,1,0,5,1
2023-01-01 15:35:52,1,0,20,1
2023-01-01 15:36:09,1,0,20,1
2023-01-01 15:36:12,1,0,20,1
2023-01-01 15:36:24,1,0,20,1
2023-01-01 15:36:28,1,0,5,1
2023-01-01 15:36:30,1,0,20,1
2023-01-01 15:36:32,1,0,20,1
2023-01-01 15:36:42,1,0,20,0
2023-01-01 15:36:46,1,0,20,0
2023-01-01 15:36:46,1,0,20,0
2023-01-01 15:36:54,1,0,20,0
2023-01-01 15:37:31,1,0,5,0
2023-01-01 15:37:59,1,0,6,0
2023-01-01 15:38:17,1,0,16,1
2023-01-01 15:38:20,1,0,20,1
2023-01-01 15:38:22,1,0,20,0
2023-01-01 15:38:30,1,0,20,1
2023-01-01 15:38:49,1,0,5,0
2023-01-01 15:38:50,1,0,18,1
2023-01-01 15:38:52,1,0,20,0
2023-01-01 15:39:09,1,0,20,1
2023-01-01 15:39:13,1,0,20,0
2023-01-01 15:39:17,1,0,12,0
2023-01-01 15:39:21,1,0,20,1
2023-01-01 15:39:31,1,0,20,1
2023-01-01 15:39:31,1,0,20,1
2023-01-01 15:39:39,1,0,20,1
2023-01-01 15:39:53,1,0,20,1
2023-01-01 15:39:59,1,0,20,1
2023-01-01 15:40:13,1,0,5,1
2023-01-01 15:40:20,1,0,20,1
2023-01-01 15:40:36,1,0,20,1
2023-01-01 15:40:39,1,0,20,1
2023-01-01 15:40:47,1,0,20,0
2023-01-01 15:41:04,1,0,20,0
2023-01-01 15:41:18,1,0,20,1
2023-01-01 15:41:21,1,0,5,1
2023-01-01 15:41:47,1,0,20,1
2023-01-01 15:42:06,1,0,20,0
2023-01-01 15:42:14,1,0,20,1
2023-01-01 15:42:16,1,0,5,1
2023-01-01 15:42:21,1,0,5,1
2023-01-01 15:42:45,1,0,20,0
2023-01-01 15:43:02,1,0,20,1
2023-01-01 15:43:21,1,0,20,1
2023-01-01 15:43:46,1,0,20,0
2023-01-01 15:43:46,1,0,20,1
2023-01-01 15:43:50,1,0,20,1
2023-01-01 15:44:02,1,0,20,1
2023-01-01 15:44:16,1,0,20,1
2023-01-01 15:44:22,1,0,20,0
2023-01-01 15:44:48,1,0,20,1
2023-01-01 15:44:53,1,0,20,1
2023-01-01 15:44:54,1,0,20,1
2023-01-01 15:45:08,1,0,5,1
2023-01-01 15:45:12,1,0,7,1
2023-01-01 15:45:34,1,0,7,0
2023-01-01 15:45:36,1,0,19,1
2023-01-01 15:45:37,1,0,20,1
2023-01-01 15:45:44,1,0,20,1
2023-01-01 15:45:47,1,0,20,1
2023-01-01 15:45:58,1,0,18,1
2023-01-01 15:46:16,1,0,5,1
2023-01-01 15:46:23,1,0,20,1
2023-01-01 15:46:32,1,0,20,1
2023-01-01 15:46:52,1,0,20,1
2023-01-01 15:46:53,1,0,20,1
2023-01-01 15:46:54,1,0,20,1
2023-01-01 15:46:59,1,0,13,1
2023-01-01 15:47:00,1,0,20,1
2023-01-01 15:47:35,1,0,13,1
2023-01-01 15:48:02,1,0,20,0
2023-01-01 15:48:07,1,0,20,1
2023-01-01 15:48:09,1,0,20,0
2023-01-01 15:48:21,1,0,20,0
2023-01-01 15:48:21,1,0,14,1
2023-01-01 15:48:46,1,0,5,1
2023-01-01 15:48:58,1,0,20,1
2023-01-01 15:49:02,1,0,20,1
2023-01-01 15:49:09,1,0,20,1
2023-01-01 15:49:13,1,0,16,1
2023-01-01 15:49:16,1,0,16,1
2023-01-01 15:49:18,1,0,20,1
2023-01-01 15:49:59,1,0,20,1
2023-01-01 15:50:12,1,0,5,1
2023-01-01 15:50:22,1,0,20,0
2023-01-01 15:50:29,1,0,20,0
2023-01-01 15:50:33,1,0,20,1
2023-01-01 15:51:00,1,0,20,1
2023-01-01 15:51:07,1,0,20,0
2023-01-01 15:51:08,1,0,20,1
2023-01-01 15:51:10,1,0,20,1
2023-01-01 15:51:19,1,0,20,1
2023-01-01 15:51:49,1,0,20,1
2023-01-01 15:52:03,1,0,20,1
2023-01-01 15:52:26,1,0,20,1
2023-01-01 15:52:32,1,0,20,1
2023-01-01 15:52:36,1,0,20,1
2023-01-01 15:52:39,1,0,8,0
2023-01-01 15:53:06,1,0,20,1
2023-01-01 15:53:12,1,0,15,1
2023-01-01 15:53:27,1,0,20,0
2023-01-01 15:53:29,1,0,20,0
2023-01-01 15:53:30,1,0,5,1
2023-01-01 15:53:48,1,0,20,1
2023-01-01 15:54:09,1,0,20,1
2023-01-01 15:54:26,1,0,5,1
2023-01-01 15:54:42,1,0,5,1
2023-01-01 15:55:19,1,0,5,1
2023-01-01 15:55:28,1,0,20,1
2023-01-01 15:55:29,1,0,20,1
2023-01-01 15:55:45,1,0,20,1
2023-01-01 15:55:49,1,0,14,1
2023-01-01 15:56:42,1,0,20,1
2023-01-01 15:56:44,1,0,20,1
2023-01-01 15:56:46,1,0,20,1
2023-01-01 15:56:51,1,0,20,0
2023-01-01 15:57:05,1,0,20,0
2023-01-01 15:57:08,1,0,20,0
2023-01-01 15:57:26,1,0,5,0
2023-01-01 15:57:50,1,0,20,1
2023-01-01 15:58:18,1,0,20,1
2023-01-01 15:58:25,1,0,20,1
2023-01-01 15:58:42,1,0,20,1
2023-01-01 15:58:58,1,0,15,1
2023-01-01 15:59:05,1,0,20,1
2023-01-01 15:59:13,1,0,20,0
2023-01-01 15:59:16,1,0,20,0
2023-01-01 15:59:21,1,0,20,1
2023-01-01 15:59:28,1,0,20,1
2023-01-01 15:59:48,1,0,20,1
2023-01-01 16:00:03,1,0,20,1
2023-01-01 16:00:11,1,0,20,1
2023-01-01 16:00:20,1,0,20,1
2023-01-01 16:00:38,1,0,17,1
2023-01-01 16:00:40,1,0,20,0
2023-01-01 16:00:52,1,0,20,1
2023-01-01 16:00:57,1,0,15,1
2023-01-01 16:01:05,1,0,20,1
2023-01-01 16:01:56,1,0,5,0
2023-01-01 16:02:00,1,0,20,0
2023-01-01 16:02:22,1,0,20,1
2023-01-01 16:02:27,1,0,20,1
2023-01-01 16:02:46,1,0,20,0
2023-01-01 16:02:59,1,0,20,1
2023-01-01 16:03:00,1,0,20,1
2023-01-01 16:03:02,1,0,19,1
2023-01-01 16:03:08,1,0,17,0
2023-01-01 16:03:33,1,0,20,0
2023-01-01 16:03:48,1,0,12,1
2023-01-01 16:04:08,1,0,14,1
2023-01-01 16:04:09,1,0,20,1
2023-01-01 16:04:20,1,0,20,0
2023-01-01 16:04:52,1,0,20,1
2023-01-01 16:04:57,1,0,20,1
2023-01-01 16:05:22,1,0,20,1
2023-01-01 16:05:26,1,0,20,0
2023-01-01 16:05:28,1,0,20,0
2023-01-01 16:05:36,1,0,7,1
2023-01-01 16:05:45,1,0,20,0
2023-01-01 16:06:10,1,0,14,1
2023-01-01 16:06:11,1,0,20,1
2023-01-01 16:06:14,1,0,20,1
2023-01-01 16:06:26,1,0,5,1
2023-01-01 16:06:38,1,0,20,1
2023-01-01 16:06:52,1,0,18,0
2023-01-01 16:07:10,1,0,20,1
2023-01-01 16:07:34,1,0,18,1
2023-01-01 16:08:31,1,0,5,1
2023-01-01 16:08:33,1,0,9,1
2023-01-01 16:08:57,1,0,20,0
2023-01-01 16:09:08,1,0,6,1
2023-01-01 16:09:35,1,0,20,1
2023-01-01 16:09:39,1,0,20,0
2023-01-01 16:09:53,1,0,5,1
2023-01-01 16:10:28,1,0,20,1
2023-01-01 16:11:01,1,0,20,0
2023-01-01 16:11:34,1,0,20,1
2023-01-01 16:11:41,1,0,20,1
2023-01-01 16:11:43,1,0,20,0
2023-01-01 16:11:56,1,0,20,1
2023-01-01 16:12:10,1,0,20,1
2023-01-01 16:12:16,1,0,20,1
2023-01-01 16:12:28,1,0,20,1
2023-01-01 16:12:34,1,0,20,1
2023-01-01 16:12:44,1,0,20,1
2023-01-01 16:12:53,1,0,20,1
2023-01-01 16:12:57,1,0,5,1
2023-01-01 16:12:59,1,0,5,0
2023-01-01 16:13:51,1,0,20,1
2023-01-01 16:13:52,1,0,20,1
2023-01-01 16:13:55,1,0,5,0
2023-01-01 16:13:56,1,0,20,0
2023-01-01 16:13:58,1,0,20,0
2023-01-01 16:14:09,1,0,20,1
2023-01-01 16:14:14,1,0,20,1
2023-01-01 16:14:37,1,0,20,0
2023-01-01 16:14:40,1,0,5,1
2023-01-01 16:15:03,1,0,20,1
2023-01-01 16:15:03,1,0,5,1
2023-01-01 16:15:42,1,0,20,1
2023-01-01 16:16:07,1,0,20,1
2023-01-01 16:16:17,1,0,20,1
2023-01-01 16:16:27,1,0,20,1
2023-01-01 16:16:35,1,0,16,1
2023-01-01 16:16:48,1,0,20,1
2023-01-01 16:16:55,1,0,20,1
2023-01-01 16:17:14,1,0,20,1
2023-01-01 16:17:23,1,0,20,1
2023-01-01 16:18:00,1,0,8,1
2023-01-01 16:18:03,1,0,20,1
2023-01-01 16:18:29,1,0,20,0
2023-01-01 16:19:04,1,0,20,1
2023-01-01 16:19:20,1,0,20,1
2023-01-01 16:19:23,1,0,20,1
2023-01-01 16:19:24,1,0,5,1
2023-01-01 16:19:27,1,0,20,1
2023-01-01 16:19:33,1,0,20,1
2023-01-01 16:19:33,1,0,19,1
2023-01-01 16:19:42,1,0,11,1
2023-01-01 16:19:45,1,0,20,1
2023-01-01 16:19:51,1,0,13,1
2023-01-01 16:19:57,1,0,5,1
2023-01-01 16:20:12,1,0,20,1
2023-01-01 16:20:13,1,0,20,1
2023-01-01 16:20:20,1,0,20,1
2023-01-01 16:20:29,1,0,10,1
2023-01-01 16:20:44,1,0,20,1
2023-01-01 16:21:06,1,0,17,1
2023-01-01 16:21:13,1,0,20,0
2023-01-01 16:21:46,1,0,20,1
2023-01-01 16:21:52,1,0,20,0
2023-01-01 16:21:53,1,0,20,1
2023-01-01 16:22:01,1,0,20,1
2023-01-01 16:22:08,1,0,20,1
2023-01-01 16:22:28,1,0,20,1
2023-01-01 16:22:30,1,0,20,1
2023-01-01 16:22:34,1,0,7,0
2023-01-01 16:22:38,1,0,20,1
2023-01-01 16:22:58,1,0,20,0
2023-01-01 16:23:05,1,0,20,1
2023-01-01 16:23:07,1,0,20,1
2023-01-01 16:23:33,1,0,5,1
2023-01-01 16:23:39,1,0,20,0
2023-01-01 16:23:44,1,0,20,1
2023-01-01 16:23:59,1,0,20,1
2023-01-01 16:23:59,1,0,11,1
2023-01-01 16:24:22,1,0,20,1
2023-01-01 16:24:24,1,0,5,1
